Entrez ID	Type
958	landmark
7913	best inferred
7916	best inferred
7915	best inferred
26071	best inferred
26085	best inferred
26084	best inferred
960	landmark
961	best inferred
962	best inferred
26088	best inferred
963	best inferred
965	landmark
966	best inferred
967	best inferred
7923	best inferred
968	best inferred
969	best inferred
6610	best inferred
7941	best inferred
375057	best inferred
7940	best inferred
375056	best inferred
26059	best inferred
6609	best inferred
26052	best inferred
6608	best inferred
26051	best inferred
26054	landmark
971	best inferred
26053	best inferred
972	best inferred
26056	best inferred
973	best inferred
974	best inferred
26058	best inferred
975	best inferred
26057	best inferred
976	landmark
6601	best inferred
977	best inferred
978	best inferred
6603	landmark
6602	best inferred
6605	best inferred
7936	best inferred
6604	best inferred
26050	best inferred
6621	best inferred
6620	best inferred
387032	best inferred
26063	best inferred
6619	best inferred
26065	best inferred
26064	landmark
983	landmark
987	best inferred
6612	best inferred
988	best inferred
6611	best inferred
7942	best inferred
989	best inferred
6614	best inferred
6616	landmark
6615	best inferred
6618	best inferred
6617	best inferred
26060	best inferred
5300	landmark
6632	best inferred
6631	best inferred
64319	best inferred
64318	best inferred
990	best inferred
991	landmark
54991	best inferred
993	landmark
994	landmark
51001	landmark
54996	best inferred
995	best inferred
54995	best inferred
996	best inferred
54994	best inferred
997	best inferred
51002	best inferred
998	landmark
6623	best inferred
51005	landmark
999	best inferred
6622	landmark
51004	best inferred
6625	best inferred
54998	best inferred
6624	best inferred
51006	best inferred
54997	best inferred
6627	best inferred
51009	best inferred
6626	best inferred
7957	best inferred
51008	best inferred
6629	best inferred
6628	best inferred
64320	best inferred
6641	best inferred
5310	best inferred
6640	best inferred
64321	best inferred
5311	best inferred
6643	best inferred
64324	best inferred
6642	best inferred
64328	best inferred
221830	best inferred
51012	best inferred
51011	best inferred
6634	best inferred
7965	best inferred
51016	best inferred
5303	best inferred
6633	best inferred
51015	landmark
6636	best inferred
51018	best inferred
5305	best inferred
6635	best inferred
5306	best inferred
6638	best inferred
5307	best inferred
6637	best inferred
51019	best inferred
5308	best inferred
6650	best inferred
7980	best inferred
5320	best inferred
6652	best inferred
5321	landmark
6651	best inferred
7982	landmark
5322	best inferred
6654	best inferred
6653	best inferred
7984	best inferred
51021	landmark
51020	best inferred
51022	best inferred
51025	best inferred
78987	best inferred
51024	landmark
78986	best inferred
6645	best inferred
7976	best inferred
51027	best inferred
78989	best inferred
51026	landmark
78988	best inferred
5315	best inferred
6647	best inferred
7978	best inferred
51029	best inferred
5316	best inferred
6646	best inferred
5317	best inferred
6649	best inferred
91949	landmark
5318	best inferred
6648	best inferred
7979	best inferred
64342	best inferred
5330	best inferred
6660	best inferred
7991	best inferred
4000	best inferred
5331	landmark
6663	best inferred
7994	landmark
64344	best inferred
4001	best inferred
5332	best inferred
6662	best inferred
64343	best inferred
5333	best inferred
6665	best inferred
5334	best inferred
51030	best inferred
51031	landmark
51035	best inferred
5324	best inferred
5325	best inferred
6655	best inferred
5326	best inferred
6658	best inferred
5327	best inferred
6657	landmark
7988	best inferred
5328	best inferred
5329	best inferred
6659	landmark
6670	best inferred
6672	best inferred
5341	best inferred
6671	best inferred
6674	best inferred
4012	best inferred
4013	best inferred
6676	landmark
6675	best inferred
64359	best inferred
51043	best inferred
51042	best inferred
51046	best inferred
4004	best inferred
5335	best inferred
6667	best inferred
4005	best inferred
5336	best inferred
6666	best inferred
90634	best inferred
5337	best inferred
4007	best inferred
5338	best inferred
6668	best inferred
4008	best inferred
5339	best inferred
5350	best inferred
5351	best inferred
6683	best inferred
5352	best inferred
4023	best inferred
5354	best inferred
63035	best inferred
5355	landmark
6687	best inferred
78990	best inferred
78992	best inferred
78991	best inferred
51054	best inferred
78994	best inferred
51053	landmark
51056	landmark
78996	best inferred
78995	best inferred
78997	best inferred
4015	best inferred
5346	best inferred
6678	best inferred
4016	landmark
5347	landmark
4017	best inferred
5348	best inferred
5349	best inferred
90627	best inferred
5360	best inferred
6692	best inferred
5361	best inferred
5362	best inferred
6693	best inferred
64374	best inferred
4033	best inferred
5364	best inferred
6696	landmark
64377	best inferred
4034	best inferred
5365	best inferred
6695	best inferred
64376	best inferred
4035	best inferred
5366	landmark
6698	best inferred
4036	best inferred
6697	landmark
51063	best inferred
51065	best inferred
51067	best inferred
51069	best inferred
51068	best inferred
4026	best inferred
5357	landmark
5358	best inferred
6688	best inferred
5359	landmark
4040	best inferred
5371	best inferred
4041	best inferred
5372	best inferred
5373	landmark
4043	landmark
5375	best inferred
64388	best inferred
4045	best inferred
5376	best inferred
4046	best inferred
4047	best inferred
5378	best inferred
51070	landmark
51071	landmark
51074	best inferred
51073	best inferred
51076	best inferred
51075	best inferred
51078	best inferred
4037	best inferred
5368	best inferred
4038	best inferred
6699	best inferred
91977	best inferred
4051	best inferred
5382	best inferred
4052	best inferred
54908	best inferred
4053	best inferred
4054	best inferred
54906	best inferred
4055	best inferred
5387	best inferred
4057	best inferred
29948	best inferred
4050	best inferred
29946	best inferred
29940	best inferred
4048	best inferred
54910	best inferred
54916	best inferred
54915	landmark
54914	best inferred
4062	best inferred
5393	best inferred
4063	best inferred
5394	best inferred
54919	best inferred
4064	best inferred
54918	best inferred
4065	best inferred
5396	best inferred
4066	best inferred
4067	landmark
4068	best inferred
4069	best inferred
29956	best inferred
29954	best inferred
29953	best inferred
29959	best inferred
4060	best inferred
4061	best inferred
29957	best inferred
29951	best inferred
4059	best inferred
54922	best inferred
54920	best inferred
54927	best inferred
54925	best inferred
4074	best inferred
29929	best inferred
54929	best inferred
4076	best inferred
29928	landmark
54928	best inferred
4077	best inferred
29923	best inferred
29922	best inferred
29927	best inferred
4070	best inferred
29926	best inferred
4071	best inferred
4072	best inferred
54930	best inferred
54934	best inferred
4084	best inferred
4085	best inferred
4086	best inferred
4087	best inferred
54939	best inferred
4088	landmark
4089	best inferred
29933	best inferred
4081	best inferred
29937	landmark
4082	best inferred
29935	best inferred
54941	best inferred
54943	best inferred
54942	best inferred
54948	best inferred
53616	best inferred
54946	best inferred
29909	best inferred
4097	best inferred
29906	best inferred
4099	best inferred
29901	best inferred
4090	best inferred
4091	best inferred
4092	best inferred
4093	best inferred
29903	best inferred
4094	best inferred
29902	best inferred
54952	best inferred
54951	best inferred
54956	best inferred
54955	best inferred
54953	best inferred
54958	best inferred
54957	landmark
29919	best inferred
29911	landmark
29916	landmark
29915	best inferred
29914	best inferred
54963	best inferred
54962	best inferred
54961	best inferred
53635	best inferred
53637	best inferred
54969	best inferred
54968	best inferred
54970	best inferred
54974	best inferred
54973	best inferred
54972	best inferred
54971	best inferred
54978	best inferred
54977	best inferred
54976	best inferred
54981	best inferred
54980	best inferred
54985	best inferred
54982	best inferred
54989	best inferred
54988	best inferred
54987	best inferred
26038	best inferred
26037	best inferred
26039	best inferred
26030	best inferred
26032	best inferred
26031	best inferred
26034	best inferred
26033	best inferred
26036	landmark
26035	best inferred
26049	best inferred
26048	best inferred
26040	best inferred
26043	best inferred
26047	best inferred
26046	best inferred
27348	best inferred
26015	best inferred
27349	best inferred
26018	best inferred
27346	landmark
26017	best inferred
27347	best inferred
26019	best inferred
27340	best inferred
124801	best inferred
27341	best inferred
26010	best inferred
26012	best inferred
27344	best inferred
26011	best inferred
27345	best inferred
26013	best inferred
27343	best inferred
26027	best inferred
400451	best inferred
27351	best inferred
27352	best inferred
26020	landmark
27350	best inferred
26024	best inferred
29988	best inferred
27324	best inferred
29980	best inferred
29984	best inferred
29982	best inferred
26005	best inferred
27338	best inferred
26007	best inferred
27335	best inferred
29998	best inferred
27336	landmark
29997	best inferred
26009	best inferred
27339	best inferred
29992	best inferred
27330	best inferred
29990	best inferred
26001	landmark
27333	best inferred
26000	best inferred
27334	best inferred
29995	best inferred
26003	best inferred
29994	best inferred
26002	best inferred
27332	best inferred
27304	best inferred
29967	best inferred
29966	best inferred
29965	best inferred
27303	best inferred
27309	best inferred
27306	best inferred
29969	best inferred
112869	best inferred
29968	best inferred
27300	best inferred
27301	best inferred
29960	best inferred
30968	best inferred
27315	best inferred
29978	landmark
27316	best inferred
54901	best inferred
54900	best inferred
54904	best inferred
54903	best inferred
54902	best inferred
253959	best inferred
253943	best inferred
6709	landmark
26191	best inferred
26190	best inferred
6720	best inferred
6711	best inferred
6710	best inferred
6713	best inferred
6712	best inferred
6715	best inferred
6714	landmark
6717	best inferred
6731	best inferred
26173	best inferred
6729	best inferred
6722	best inferred
6721	best inferred
6723	best inferred
6726	best inferred
6727	best inferred
6742	best inferred
5411	best inferred
6741	best inferred
5409	best inferred
253980	best inferred
253982	best inferred
6733	best inferred
6732	best inferred
6734	best inferred
6737	best inferred
6738	best inferred
64430	best inferred
5420	best inferred
6750	best inferred
64431	best inferred
5422	best inferred
51121	best inferred
51123	best inferred
5412	best inferred
6744	best inferred
51125	best inferred
5414	best inferred
6746	best inferred
51128	best inferred
6745	best inferred
6748	best inferred
6747	best inferred
51129	best inferred
6749	best inferred
6760	best inferred
5430	best inferred
5431	best inferred
5432	best inferred
6764	best inferred
5433	best inferred
64446	best inferred
51131	best inferred
51133	best inferred
51135	best inferred
51134	best inferred
5423	landmark
5424	best inferred
51136	best inferred
5425	best inferred
5426	best inferred
51138	best inferred
5427	landmark
5428	best inferred
5429	best inferred
5440	landmark
6770	best inferred
5441	best inferred
6773	best inferred
5442	best inferred
6772	landmark
6775	best inferred
6774	landmark
51142	best inferred
51141	best inferred
51144	best inferred
51143	best inferred
5434	best inferred
5435	best inferred
51147	best inferred
5436	best inferred
6768	best inferred
5437	best inferred
6767	best inferred
51149	best inferred
5438	landmark
5439	best inferred
6769	best inferred
6780	best inferred
5450	best inferred
6782	best inferred
5451	best inferred
6781	best inferred
4121	best inferred
5452	best inferred
4122	best inferred
5453	best inferred
6783	best inferred
4123	best inferred
5454	best inferred
6786	best inferred
4124	best inferred
5455	best inferred
6785	best inferred
51150	best inferred
51155	best inferred
51154	best inferred
51157	best inferred
5445	best inferred
6777	landmark
5446	best inferred
6776	best inferred
4116	best inferred
5447	best inferred
4117	best inferred
6778	best inferred
4118	best inferred
6790	landmark
4130	best inferred
6793	landmark
4131	best inferred
346157	best inferred
5463	best inferred
4133	best inferred
5464	best inferred
6794	best inferred
4134	best inferred
5465	best inferred
51160	landmark
51162	best inferred
51161	best inferred
51164	best inferred
51163	best inferred
51167	best inferred
4125	landmark
6788	best inferred
4126	best inferred
6787	best inferred
4128	best inferred
6789	best inferred
4129	best inferred
4140	best inferred
5471	best inferred
4141	best inferred
5473	best inferred
4144	landmark
4145	best inferred
5476	best inferred
4146	best inferred
51171	best inferred
51170	landmark
51172	best inferred
51174	best inferred
51177	best inferred
51176	best inferred
5467	landmark
6799	best inferred
4137	best inferred
5468	landmark
5469	best inferred
4139	best inferred
4150	best inferred
5481	best inferred
4151	best inferred
4152	best inferred
4154	landmark
4155	best inferred
64499	best inferred
51182	best inferred
5480	landmark
51181	best inferred
51184	best inferred
51186	best inferred
51185	best inferred
51188	best inferred
51187	best inferred
4147	best inferred
5478	best inferred
5479	best inferred
4149	best inferred
89797	best inferred
89795	best inferred
89781	best inferred
4162	best inferred
5493	best inferred
4163	best inferred
5494	best inferred
5495	best inferred
5496	best inferred
5498	landmark
4168	best inferred
5499	best inferred
51191	best inferred
4160	best inferred
51192	best inferred
51195	best inferred
51196	best inferred
51199	best inferred
4172	landmark
4173	best inferred
4174	best inferred
4175	best inferred
4176	best inferred
4179	best inferred
4170	best inferred
131408	best inferred
4171	best inferred
118433	best inferred
4185	best inferred
4189	best inferred
4194	best inferred
4199	best inferred
4190	best inferred
4191	best inferred
4192	best inferred
4193	best inferred
64400	best inferred
64405	best inferred
100129250	best inferred
64410	best inferred
64411	best inferred
64418	best inferred
64417	best inferred
64419	best inferred
51100	best inferred
51102	best inferred
51101	best inferred
51104	best inferred
51103	best inferred
51106	best inferred
51105	best inferred
51108	best inferred
51107	best inferred
51109	best inferred
64421	best inferred
64423	best inferred
64422	landmark
64425	best inferred
64427	best inferred
64429	landmark
64428	landmark
51111	best inferred
51110	best inferred
51112	best inferred
51115	best inferred
51117	best inferred
51116	landmark
51118	best inferred
26151	best inferred
26150	best inferred
26152	best inferred
26155	best inferred
26156	best inferred
117178	best inferred
26168	best inferred
26136	landmark
26130	best inferred
26135	best inferred
26148	best inferred
26140	best inferred
26145	best inferred
26115	best inferred
27445	best inferred
26119	best inferred
26118	best inferred
27440	best inferred
26112	best inferred
155400	best inferred
26128	landmark
201134	best inferred
26121	best inferred
26123	best inferred
27429	best inferred
27436	best inferred
27434	best inferred
26108	best inferred
26100	best inferred
27430	best inferred
201163	best inferred
6809	best inferred
6801	best inferred
6804	landmark
6817	best inferred
6810	landmark
6812	landmark
201191	best inferred
6814	best inferred
6813	landmark
6830	best inferred
6829	best inferred
6821	best inferred
6820	best inferred
6827	best inferred
5510	best inferred
6840	best inferred
6839	landmark
5500	best inferred
6832	landmark
5501	best inferred
5502	best inferred
6834	best inferred
6833	best inferred
5504	best inferred
6835	best inferred
5506	best inferred
5507	best inferred
6837	best inferred
6850	landmark
5520	best inferred
5521	best inferred
5519	best inferred
26298	best inferred
26297	best inferred
5511	best inferred
6843	best inferred
6845	best inferred
5514	best inferred
5515	best inferred
5516	best inferred
26292	landmark
5518	best inferred
6861	best inferred
5530	best inferred
4200	landmark
5531	best inferred
6863	best inferred
4201	best inferred
5532	best inferred
5523	best inferred
6853	best inferred
5524	best inferred
6856	landmark
5525	landmark
6855	best inferred
5526	best inferred
5527	best inferred
6857	best inferred
5528	best inferred
5529	landmark
6872	best inferred
4211	best inferred
6874	best inferred
4212	best inferred
6873	best inferred
51241	best inferred
5533	best inferred
5534	best inferred
4204	best inferred
6867	best inferred
89853	best inferred
4205	best inferred
5536	best inferred
6866	best inferred
5537	best inferred
5538	best inferred
6868	best inferred
4208	landmark
4209	best inferred
6881	best inferred
5550	best inferred
6880	best inferred
5551	best inferred
6883	best inferred
4221	best inferred
5552	best inferred
6882	best inferred
4222	best inferred
6885	best inferred
4223	best inferred
6884	best inferred
89845	best inferred
6876	best inferred
4214	best inferred
6875	best inferred
51257	best inferred
4215	best inferred
5546	best inferred
6878	best inferred
4216	landmark
5547	landmark
6877	best inferred
4217	best inferred
4218	best inferred
5549	best inferred
6879	best inferred
6890	best inferred
6892	best inferred
6891	best inferred
5562	best inferred
6894	landmark
4232	landmark
5563	best inferred
90861	landmark
286148	best inferred
4233	best inferred
5564	best inferred
64577	best inferred
90864	best inferred
4234	best inferred
5565	best inferred
6895	best inferred
51265	best inferred
51267	best inferred
6886	best inferred
51268	best inferred
5557	best inferred
5558	best inferred
6888	best inferred
89870	best inferred
64582	best inferred
64581	best inferred
4240	best inferred
5571	best inferred
4242	best inferred
5573	best inferred
5575	best inferred
4245	best inferred
5576	best inferred
51272	best inferred
51271	best inferred
51274	best inferred
51276	best inferred
51275	best inferred
51278	best inferred
5566	landmark
4236	best inferred
5567	best inferred
6897	best inferred
51279	best inferred
4237	best inferred
4238	best inferred
5569	best inferred
6899	best inferred
4239	best inferred
5580	landmark
5582	best inferred
5583	landmark
4253	best inferred
5584	best inferred
4254	best inferred
5585	best inferred
4255	best inferred
5586	best inferred
4256	best inferred
5587	best inferred
64598	best inferred
51281	best inferred
51280	best inferred
51283	best inferred
51282	landmark
51285	best inferred
51284	best inferred
51287	best inferred
51286	best inferred
5577	best inferred
4247	best inferred
5578	best inferred
4248	best inferred
5579	best inferred
5591	best inferred
4261	best inferred
5592	best inferred
5594	best inferred
5595	best inferred
5597	best inferred
4267	best inferred
5598	best inferred
51290	best inferred
51292	best inferred
5590	best inferred
51291	best inferred
51294	best inferred
51293	landmark
51296	best inferred
51295	best inferred
51299	best inferred
5588	landmark
4258	best inferred
5589	best inferred
90865	best inferred
4259	best inferred
4277	best inferred
5599	best inferred
4282	landmark
4283	best inferred
4285	best inferred
4286	best inferred
4288	best inferred
4289	best inferred
4281	best inferred
4293	best inferred
4294	best inferred
4296	best inferred
4297	best inferred
4299	best inferred
4291	best inferred
4292	best inferred
53822	best inferred
53826	best inferred
53827	best inferred
53829	best inferred
26205	best inferred
26207	best inferred
53832	best inferred
53838	best inferred
53836	best inferred
348995	best inferred
157922	best inferred
64506	best inferred
51200	best inferred
51203	landmark
51202	best inferred
51205	best inferred
51204	best inferred
51207	best inferred
51208	best inferred
51218	best inferred
51222	best inferred
51227	best inferred
51226	best inferred
51228	best inferred
51230	best inferred
51232	best inferred
51231	best inferred
51233	best inferred
51236	best inferred
51237	best inferred
90806	best inferred
26271	best inferred
26273	best inferred
26276	best inferred
26275	best inferred
26278	best inferred
26277	best inferred
26284	best inferred
26287	best inferred
26286	best inferred
26289	best inferred
26256	best inferred
144699	best inferred
26268	best inferred
202559	best inferred
26263	best inferred
130074	best inferred
129080	best inferred
26235	best inferred
26232	best inferred
26234	best inferred
26233	best inferred
26249	best inferred
26240	best inferred
201254	best inferred
26225	best inferred
26227	landmark
26226	best inferred
26229	best inferred
26228	best inferred
6906	best inferred
6905	best inferred
6908	landmark
6907	best inferred
6909	landmark
6900	best inferred
6902	best inferred
6901	best inferred
6904	best inferred
6903	best inferred
6917	best inferred
6916	best inferred
6919	landmark
6911	best inferred
6910	best inferred
6915	landmark
6929	best inferred
6921	best inferred
6924	best inferred
6923	best inferred
6926	best inferred
6925	best inferred
6940	best inferred
5607	landmark
6939	best inferred
5608	best inferred
6938	best inferred
5609	best inferred
5600	best inferred
5601	landmark
5602	best inferred
6932	best inferred
5603	landmark
6935	best inferred
5604	best inferred
6934	best inferred
5605	best inferred
5606	best inferred
6936	best inferred
6950	best inferred
5618	best inferred
6949	best inferred
5610	best inferred
6942	best inferred
5611	best inferred
5612	best inferred
6944	landmark
5613	landmark
6943	best inferred
6945	best inferred
192670	best inferred
6948	best inferred
6947	best inferred
4300	best inferred
5631	best inferred
5629	best inferred
5621	best inferred
202181	best inferred
5625	best inferred
5627	landmark
192683	best inferred
5641	landmark
4311	best inferred
4301	best inferred
4303	landmark
5634	best inferred
5635	best inferred
5636	best inferred
4306	best inferred
5638	best inferred
4308	best inferred
5639	best inferred
5650	best inferred
4321	best inferred
5652	best inferred
5653	best inferred
192669	best inferred
4312	landmark
4313	landmark
4314	best inferred
5646	best inferred
4318	best inferred
5649	best inferred
5660	best inferred
6990	landmark
4330	best inferred
6993	best inferred
4331	landmark
5662	best inferred
6992	best inferred
4332	best inferred
5663	best inferred
5664	best inferred
3001	best inferred
51360	best inferred
51362	best inferred
51361	best inferred
51364	best inferred
51363	best inferred
51366	best inferred
51365	best inferred
4323	best inferred
5654	landmark
51368	best inferred
4324	best inferred
5655	best inferred
51367	best inferred
4325	best inferred
6988	landmark
90956	best inferred
4326	best inferred
4327	best inferred
90957	best inferred
4329	best inferred
5670	best inferred
4340	best inferred
64682	best inferred
3012	best inferred
51371	best inferred
3007	best inferred
3006	best inferred
51375	landmark
3005	best inferred
51374	best inferred
3004	best inferred
51377	best inferred
3003	best inferred
51379	best inferred
4335	best inferred
6996	best inferred
4336	best inferred
4337	best inferred
4338	best inferred
4350	best inferred
5681	best inferred
4351	best inferred
5682	best inferred
5684	best inferred
4354	best inferred
5685	best inferred
4355	best inferred
5686	best inferred
64699	best inferred
3021	best inferred
51380	best inferred
51382	landmark
3017	best inferred
51386	best inferred
51385	landmark
3015	best inferred
51388	best inferred
3014	best inferred
4345	best inferred
51389	best inferred
5690	best inferred
5691	best inferred
4361	best inferred
5692	best inferred
5693	best inferred
4363	best inferred
5694	best inferred
5695	best inferred
5696	landmark
3035	best inferred
3034	best inferred
3033	landmark
3032	best inferred
3030	best inferred
51393	best inferred
3029	best inferred
3028	landmark
51397	best inferred
253782	best inferred
51399	best inferred
5687	best inferred
4357	best inferred
5688	best inferred
4358	best inferred
5689	best inferred
4359	best inferred
3043	best inferred
3037	best inferred
3036	best inferred
5698	best inferred
5699	landmark
90993	best inferred
3055	best inferred
3054	best inferred
3052	best inferred
3049	best inferred
3068	best inferred
3067	best inferred
3066	landmark
3065	best inferred
3064	best inferred
3059	best inferred
3071	best inferred
3070	best inferred
3077	best inferred
3075	best inferred
3074	best inferred
3073	best inferred
3069	best inferred
3082	best inferred
3081	best inferred
28977	best inferred
28974	best inferred
3087	best inferred
3084	best inferred
28978	best inferred
28972	best inferred
28973	best inferred
28971	best inferred
53944	best inferred
53947	best inferred
3093	best inferred
3092	best inferred
3091	landmark
3090	best inferred
64601	best inferred
3099	best inferred
28985	best inferred
3098	landmark
28986	best inferred
3097	best inferred
3096	best inferred
3094	best inferred
28984	best inferred
28981	best inferred
28954	best inferred
28955	best inferred
28952	best inferred
28958	best inferred
28959	best inferred
28956	best inferred
28957	best inferred
28951	best inferred
51302	best inferred
89910	landmark
51304	best inferred
51303	best inferred
51306	best inferred
51308	best inferred
51307	best inferred
51309	best inferred
28965	best inferred
28966	best inferred
28964	best inferred
28969	landmark
28968	best inferred
28962	best inferred
51311	best inferred
28960	best inferred
51310	best inferred
51313	best inferred
51312	best inferred
51315	best inferred
51317	best inferred
51316	best inferred
51319	best inferred
51318	best inferred
131601	best inferred
51320	best inferred
51322	best inferred
51321	best inferred
51324	best inferred
51329	best inferred
64641	best inferred
116039	best inferred
65979	best inferred
89927	best inferred
51330	best inferred
51333	best inferred
51332	best inferred
51335	landmark
51334	best inferred
51337	best inferred
51339	best inferred
51338	best inferred
65981	best inferred
65980	best inferred
65983	best inferred
65982	best inferred
65985	best inferred
65987	best inferred
65986	best inferred
65989	best inferred
51341	best inferred
51343	best inferred
51348	best inferred
51347	best inferred
65990	best inferred
65992	best inferred
65993	best inferred
65996	best inferred
65997	best inferred
65999	best inferred
51351	best inferred
51350	best inferred
89944	best inferred
89941	best inferred
204851	best inferred
26353	best inferred
26355	best inferred
26354	best inferred
53905	best inferred
53918	best inferred
53919	best inferred
53916	best inferred
28998	best inferred
28996	best inferred
28990	best inferred
28992	best inferred
5706	best inferred
5707	best inferred
5708	landmark
5709	best inferred
5700	best inferred
5701	best inferred
5702	best inferred
5704	best inferred
5705	best inferred
5717	best inferred
5718	best inferred
5719	best inferred
5710	landmark
5711	best inferred
5713	best inferred
5714	best inferred
5715	landmark
5716	landmark
5730	best inferred
5728	best inferred
5729	best inferred
5720	landmark
5721	landmark
5723	best inferred
5724	best inferred
5725	best inferred
5727	best inferred
5740	best inferred
5739	best inferred
5732	best inferred
5733	best inferred
5734	best inferred
5737	best inferred
5742	best inferred
5743	landmark
5745	best inferred
5747	landmark
4430	best inferred
5763	best inferred
3101	best inferred
5753	best inferred
5754	best inferred
5756	best inferred
5757	best inferred
5770	landmark
5771	best inferred
5774	best inferred
3112	best inferred
3111	best inferred
3110	best inferred
3109	best inferred
3108	landmark
3107	best inferred
3106	best inferred
3105	best inferred
3104	best inferred
5764	best inferred
4435	best inferred
4436	best inferred
4437	best inferred
5768	best inferred
5780	best inferred
64793	best inferred
5781	best inferred
64792	best inferred
5782	landmark
64795	best inferred
5783	best inferred
64794	best inferred
5784	best inferred
3123	best inferred
3122	landmark
64798	best inferred
3120	best inferred
3119	best inferred
3117	best inferred
3115	best inferred
3113	best inferred
5775	best inferred
5777	landmark
5778	best inferred
5790	best inferred
5791	best inferred
5792	landmark
5793	best inferred
5794	best inferred
5796	landmark
3134	best inferred
3133	best inferred
3131	best inferred
51490	best inferred
51491	best inferred
3128	best inferred
51493	best inferred
51495	landmark
51497	best inferred
5786	best inferred
5787	best inferred
51499	best inferred
5788	landmark
5789	best inferred
3145	best inferred
3142	best inferred
3141	best inferred
3140	best inferred
5797	best inferred
5798	best inferred
5799	best inferred
4481	best inferred
4482	landmark
4485	best inferred
4486	best inferred
4487	best inferred
3156	landmark
3155	best inferred
3151	best inferred
3150	best inferred
3149	best inferred
3148	best inferred
3146	best inferred
4478	best inferred
4493	best inferred
4494	best inferred
3164	best inferred
3163	best inferred
3162	landmark
3161	best inferred
3159	best inferred
3157	landmark
3170	best inferred
3178	best inferred
3177	best inferred
3176	best inferred
3169	best inferred
4499	best inferred
3181	best inferred
3189	best inferred
3187	best inferred
100289678	best inferred
3185	best inferred
3184	best inferred
3183	best inferred
3182	best inferred
3192	best inferred
3191	best inferred
3190	best inferred
3199	best inferred
3198	best inferred
64710	best inferred
64714	best inferred
64708	best inferred
51400	best inferred
51409	best inferred
64718	best inferred
51412	best inferred
51411	best inferred
541578	best inferred
131544	best inferred
51421	best inferred
51422	landmark
51427	best inferred
51428	best inferred
64743	best inferred
64746	landmark
64745	best inferred
64748	best inferred
64747	best inferred
51430	best inferred
51433	best inferred
51435	best inferred
51439	best inferred
64750	best inferred
64755	best inferred
64754	best inferred
64757	best inferred
64759	best inferred
51441	best inferred
51440	best inferred
51444	best inferred
51447	best inferred
51449	best inferred
64760	best inferred
64762	best inferred
64761	best inferred
64764	best inferred
64763	best inferred
64766	best inferred
64768	best inferred
64769	best inferred
374977	best inferred
51450	best inferred
51451	best inferred
51454	best inferred
51455	best inferred
64771	best inferred
64772	best inferred
64777	best inferred
64779	best inferred
64778	best inferred
51460	best inferred
117246	best inferred
51465	landmark
117247	best inferred
51466	landmark
64780	best inferred
64782	best inferred
64781	landmark
64784	best inferred
64783	best inferred
64786	best inferred
64785	best inferred
64788	best inferred
64787	best inferred
51474	best inferred
51478	best inferred
51477	best inferred
51479	best inferred
26499	best inferred
131566	best inferred
26470	best inferred
26472	best inferred
26471	best inferred
131578	best inferred
26469	best inferred
26468	best inferred
5805	best inferred
5806	best inferred
5800	best inferred
5801	best inferred
5803	best inferred
5816	best inferred
5817	best inferred
5818	best inferred
5819	best inferred
155060	best inferred
5810	best inferred
5813	best inferred
155066	best inferred
170680	best inferred
5827	landmark
5828	best inferred
5829	landmark
5820	best inferred
5822	best inferred
5824	best inferred
5825	best inferred
5826	best inferred
4507	best inferred
5830	best inferred
5831	landmark
4501	best inferred
5832	best inferred
4502	best inferred
5833	best inferred
5834	best inferred
4504	best inferred
5836	landmark
5837	best inferred
4520	best inferred
5860	best inferred
5861	best inferred
5862	best inferred
3200	best inferred
4521	best inferred
4522	best inferred
157680	best inferred
4528	best inferred
5859	best inferred
5870	best inferred
5871	best inferred
5872	best inferred
4542	best inferred
5873	landmark
3208	best inferred
3207	best inferred
3206	landmark
3204	best inferred
3203	best inferred
3202	landmark
3201	best inferred
5863	best inferred
5864	best inferred
4534	best inferred
5865	best inferred
5867	landmark
5868	best inferred
5869	best inferred
5880	landmark
157697	best inferred
5881	best inferred
4552	best inferred
5883	landmark
5884	best inferred
3222	best inferred
3221	best inferred
3219	best inferred
3217	best inferred
3216	best inferred
3215	best inferred
3213	best inferred
3212	best inferred
5874	best inferred
5875	best inferred
5876	best inferred
5877	best inferred
5878	best inferred
4548	best inferred
5879	best inferred
5890	best inferred
5891	landmark
5892	best inferred
5893	best inferred
5894	best inferred
3232	best inferred
3229	best inferred
3227	best inferred
3226	best inferred
3224	best inferred
3223	best inferred
5885	best inferred
5886	best inferred
5887	best inferred
5888	best inferred
5889	landmark
3242	best inferred
3241	best inferred
3240	best inferred
3237	best inferred
3236	best inferred
3235	best inferred
5898	landmark
5899	landmark
4582	landmark
26608	best inferred
3251	landmark
3250	best inferred
3249	best inferred
3248	best inferred
4591	best inferred
4594	best inferred
4595	best inferred
4597	best inferred
3265	best inferred
3257	best inferred
3276	best inferred
3275	best inferred
3270	best inferred
3269	best inferred
3268	best inferred
3267	best inferred
4598	best inferred
4599	best inferred
3280	landmark
3281	best inferred
3291	best inferred
3290	best inferred
3299	best inferred
3298	best inferred
3297	best inferred
3295	best inferred
3294	best inferred
3293	best inferred
64834	best inferred
64838	best inferred
64837	best inferred
51520	best inferred
51526	best inferred
64840	best inferred
64844	best inferred
64847	best inferred
64849	best inferred
64848	best inferred
51531	best inferred
51533	best inferred
146909	best inferred
64850	best inferred
64852	best inferred
64854	best inferred
26532	best inferred
